message_id,email_length,word_count,communication_time_category
<17520070.1075844789407.JavaMail.evans@thyme>,609,116,Afternoon
<19677140.1075844789430.JavaMail.evans@thyme>,358,53,Afternoon
<1212968.1075844789454.JavaMail.evans@thyme>,1545,220,Afternoon
<18814537.1075844789506.JavaMail.evans@thyme>,283,47,Afternoon
<32513133.1075844789530.JavaMail.evans@thyme>,1555,237,Afternoon
<14313545.1075844789556.JavaMail.evans@thyme>,410,59,Morning
<16036059.1075844789579.JavaMail.evans@thyme>,439,50,Morning
<8861145.1075844789602.JavaMail.evans@thyme>,546,74,Morning
<14709049.1075844789639.JavaMail.evans@thyme>,504,95,Morning
<19490315.1075844789666.JavaMail.evans@thyme>,9024,1431,Evening
<15373617.1075844789792.JavaMail.evans@thyme>,497,79,Morning
<15255427.1075844789836.JavaMail.evans@thyme>,4163,639,Evening
<8549159.1075844789909.JavaMail.evans@thyme>,120,17,Afternoon
<5652262.1075844789932.JavaMail.evans@thyme>,704,93,Morning
<4971011.1075844789955.JavaMail.evans@thyme>,647,83,Morning
<30808283.1075844789978.JavaMail.evans@thyme>,384,64,Morning
<16381884.1075844790004.JavaMail.evans@thyme>,179,24,Morning
<16210744.1075844790027.JavaMail.evans@thyme>,1217,189,Morning
<25541652.1075844790054.JavaMail.evans@thyme>,1643,273,Morning
<16698100.1075844790080.JavaMail.evans@thyme>,638,107,Morning
<29267771.1075844790107.JavaMail.evans@thyme>,1257,201,Morning
<29012677.1075844790131.JavaMail.evans@thyme>,933,150,Night
<3059893.1075844790154.JavaMail.evans@thyme>,475,79,Night
<22238153.1075844790178.JavaMail.evans@thyme>,3229,493,Night
<27383482.1075844790240.JavaMail.evans@thyme>,3981,629,Morning
<1609158.1075844790263.JavaMail.evans@thyme>,1943,208,Night
<247902.1075844790289.JavaMail.evans@thyme>,82,14,Evening
<5743549.1075844790312.JavaMail.evans@thyme>,631,68,Evening
<29293210.1075844790336.JavaMail.evans@thyme>,808,121,Evening
<20367000.1075844790360.JavaMail.evans@thyme>,2597,405,Afternoon
<19416730.1075844790384.JavaMail.evans@thyme>,48,8,Afternoon
<20145030.1075844790409.JavaMail.evans@thyme>,2042,342,Afternoon
<13312042.1075844790431.JavaMail.evans@thyme>,70,12,Night
<28099732.1075844790454.JavaMail.evans@thyme>,151,21,Afternoon
<27127591.1075844790479.JavaMail.evans@thyme>,1072,144,Afternoon
<29364281.1075844790503.JavaMail.evans@thyme>,67,11,Afternoon
<6899321.1075844790528.JavaMail.evans@thyme>,2939,463,Evening
<26337621.1075844790552.JavaMail.evans@thyme>,525,79,Morning
<6329671.1075844790578.JavaMail.evans@thyme>,2116,291,Morning
<15243449.1075844790604.JavaMail.evans@thyme>,419,70,Morning
<8562031.1075844790627.JavaMail.evans@thyme>,571,102,Morning
<20650668.1075844790651.JavaMail.evans@thyme>,210,33,Morning
<22287061.1075844790675.JavaMail.evans@thyme>,2040,328,Morning
<10520227.1075844790699.JavaMail.evans@thyme>,487,70,Morning
<15156214.1075844790723.JavaMail.evans@thyme>,1870,302,Morning
<18806271.1075844790746.JavaMail.evans@thyme>,1184,198,Evening
<27811815.1075844790783.JavaMail.evans@thyme>,814,109,Evening
<19942677.1075844790808.JavaMail.evans@thyme>,745,125,Evening
<21392489.1075844790855.JavaMail.evans@thyme>,362,54,Evening
<7838616.1075844790879.JavaMail.evans@thyme>,445,61,Evening
<8928332.1075844790902.JavaMail.evans@thyme>,1364,165,Afternoon
<3067382.1075844790925.JavaMail.evans@thyme>,475,67,Afternoon
<13883059.1075844790951.JavaMail.evans@thyme>,763,114,Afternoon
<28607813.1075844790979.JavaMail.evans@thyme>,691,89,Afternoon
<10065065.1075844791005.JavaMail.evans@thyme>,4,1,Afternoon
<15658710.1075844791028.JavaMail.evans@thyme>,228,36,Afternoon
<8536794.1075844791051.JavaMail.evans@thyme>,3607,546,Afternoon
<32713943.1075844791116.JavaMail.evans@thyme>,696,118,Morning
<319080.1075844791139.JavaMail.evans@thyme>,446,72,Night
<27634429.1075844791164.JavaMail.evans@thyme>,196,32,Evening
<24960096.1075844791201.JavaMail.evans@thyme>,450,70,Evening
<6838984.1075844791227.JavaMail.evans@thyme>,7884,1252,Afternoon
<18878743.1075844791341.JavaMail.evans@thyme>,577,97,Evening
<4329221.1075844791389.JavaMail.evans@thyme>,1145,169,Afternoon
<15210643.1075844791415.JavaMail.evans@thyme>,288,33,Morning
<27616407.1075844791440.JavaMail.evans@thyme>,93,15,Morning
<24057907.1075844791463.JavaMail.evans@thyme>,333,58,Morning
<10341476.1075844791486.JavaMail.evans@thyme>,357,49,Morning
<30790975.1075844791510.JavaMail.evans@thyme>,2017,267,Morning
<27473064.1075844791533.JavaMail.evans@thyme>,988,175,Morning
<30812522.1075844791557.JavaMail.evans@thyme>,560,82,Morning
<20511065.1075844791581.JavaMail.evans@thyme>,1639,281,Night
<24793618.1075844791637.JavaMail.evans@thyme>,1505,209,Evening
<27412373.1075844791661.JavaMail.evans@thyme>,1345,180,Evening
<17412369.1075844791690.JavaMail.evans@thyme>,1485,226,Evening
<21499678.1075844791713.JavaMail.evans@thyme>,767,116,Afternoon
<30974780.1075844791736.JavaMail.evans@thyme>,130,18,Afternoon
<29669917.1075844791759.JavaMail.evans@thyme>,680,121,Afternoon
<9881561.1075844791781.JavaMail.evans@thyme>,829,130,Afternoon
<18525492.1075844791809.JavaMail.evans@thyme>,653,110,Morning
<6369923.1075844791861.JavaMail.evans@thyme>,647,108,Morning
<20667810.1075844791890.JavaMail.evans@thyme>,472,78,Morning
<8402767.1075844791914.JavaMail.evans@thyme>,29,4,Morning
<28267784.1075844791937.JavaMail.evans@thyme>,1257,206,Morning
<32997653.1075844791962.JavaMail.evans@thyme>,6192,872,Morning
<3905809.1075844791994.JavaMail.evans@thyme>,13388,2018,Morning
<12476032.1075844792172.JavaMail.evans@thyme>,416,68,Morning
<3024878.1075844792195.JavaMail.evans@thyme>,591,86,Evening
<4174533.1075844792218.JavaMail.evans@thyme>,1491,233,Evening
<32616434.1075844792258.JavaMail.evans@thyme>,963,150,Afternoon
<5667191.1075844792284.JavaMail.evans@thyme>,1043,152,Afternoon
<21001953.1075844792307.JavaMail.evans@thyme>,366,58,Afternoon
<20756916.1075844792329.JavaMail.evans@thyme>,478,61,Evening
<29613352.1075844792353.JavaMail.evans@thyme>,1622,255,Morning
<31794725.1075844792400.JavaMail.evans@thyme>,2898,446,Morning
<19627116.1075844792423.JavaMail.evans@thyme>,1846,267,Morning
<32887436.1075844792451.JavaMail.evans@thyme>,6681,982,Morning
<30548961.1075844792479.JavaMail.evans@thyme>,13365,2024,Morning
<17885369.1075844792841.JavaMail.evans@thyme>,1919,282,Morning
<18808722.1075844792886.JavaMail.evans@thyme>,202,36,Afternoon
<1897958.1075844792910.JavaMail.evans@thyme>,1807,314,Afternoon
<22283113.1075844792934.JavaMail.evans@thyme>,893,143,Night
<11280307.1075844792959.JavaMail.evans@thyme>,8371,1290,Night
<5584814.1075844793080.JavaMail.evans@thyme>,886,145,Afternoon
<12234192.1075844793105.JavaMail.evans@thyme>,493,72,Afternoon
<32068841.1075844793128.JavaMail.evans@thyme>,1349,205,Afternoon
<29738334.1075844793154.JavaMail.evans@thyme>,4275,600,Afternoon
<18929836.1075844793178.JavaMail.evans@thyme>,143,29,Afternoon
<24198451.1075844793204.JavaMail.evans@thyme>,1002,125,Afternoon
<23661335.1075844793227.JavaMail.evans@thyme>,230,44,Evening
<22500179.1075844793251.JavaMail.evans@thyme>,3,1,Morning
<2076008.1075844793276.JavaMail.evans@thyme>,270,47,Morning
<28416088.1075844793299.JavaMail.evans@thyme>,17,4,Morning
<8970561.1075844793322.JavaMail.evans@thyme>,215,37,Morning
<8165012.1075844793346.JavaMail.evans@thyme>,0,0,Morning
<25293228.1075844793369.JavaMail.evans@thyme>,426,70,Morning
<2194427.1075844793394.JavaMail.evans@thyme>,7928,1199,Morning
<5425918.1075844793508.JavaMail.evans@thyme>,71,11,Evening
<26015538.1075844793534.JavaMail.evans@thyme>,814,124,Evening
<28904712.1075844793558.JavaMail.evans@thyme>,20,4,Evening
<431990.1075844793581.JavaMail.evans@thyme>,179,27,Afternoon
<12711226.1075844793605.JavaMail.evans@thyme>,68,8,Afternoon
<30071873.1075844793674.JavaMail.evans@thyme>,108,17,Afternoon
<21129143.1075844793697.JavaMail.evans@thyme>,1671,252,Afternoon
<10956912.1075844793745.JavaMail.evans@thyme>,7792,1236,Afternoon
<6099092.1075844793859.JavaMail.evans@thyme>,472,79,Morning
<32204226.1075844793883.JavaMail.evans@thyme>,30,5,Morning
<23443988.1075844793929.JavaMail.evans@thyme>,53,11,Afternoon
<26979873.1075844793954.JavaMail.evans@thyme>,6632,974,Morning
<29698974.1075844793983.JavaMail.evans@thyme>,7022,1106,Night
<28480250.1075844794087.JavaMail.evans@thyme>,352,50,Afternoon
<13596583.1075844794120.JavaMail.evans@thyme>,524,80,Afternoon
<12094444.1075844794145.JavaMail.evans@thyme>,4007,634,Afternoon
<32139434.1075844794169.JavaMail.evans@thyme>,722,115,Afternoon
<8226668.1075844794195.JavaMail.evans@thyme>,1120,173,Afternoon
<21354815.1075844794217.JavaMail.evans@thyme>,0,0,Afternoon
<12174088.1075844794240.JavaMail.evans@thyme>,172,31,Afternoon
<28539125.1075844794266.JavaMail.evans@thyme>,6665,978,Morning
<30032544.1075844794289.JavaMail.evans@thyme>,356,61,Night
<31205826.1075844794313.JavaMail.evans@thyme>,491,80,Night
<20545666.1075844794337.JavaMail.evans@thyme>,859,120,Afternoon
<2352587.1075844794360.JavaMail.evans@thyme>,225,34,Afternoon
<12814346.1075844794386.JavaMail.evans@thyme>,789,122,Morning
<18372160.1075844794413.JavaMail.evans@thyme>,406,77,Morning
<13013413.1075844794436.JavaMail.evans@thyme>,202,32,Morning
<8656434.1075844794460.JavaMail.evans@thyme>,2806,427,Morning
<30228050.1075844794517.JavaMail.evans@thyme>,6835,1005,Morning
<28737682.1075844794540.JavaMail.evans@thyme>,359,55,Evening
<11731067.1075844794566.JavaMail.evans@thyme>,1962,304,Evening
<31762513.1075844794590.JavaMail.evans@thyme>,2066,335,Morning
<15111995.1075844794613.JavaMail.evans@thyme>,462,63,Evening
<13805850.1075844794637.JavaMail.evans@thyme>,933,149,Afternoon
<6039272.1075844794660.JavaMail.evans@thyme>,441,80,Afternoon
<33442183.1075844794684.JavaMail.evans@thyme>,511,82,Morning
<26038144.1075844794707.JavaMail.evans@thyme>,653,85,Morning
<6192146.1075844794730.JavaMail.evans@thyme>,1747,226,Morning
<19105288.1075844794778.JavaMail.evans@thyme>,6633,975,Morning
<20230726.1075844794802.JavaMail.evans@thyme>,2628,398,Morning
<10756786.1075844794825.JavaMail.evans@thyme>,459,82,Evening
<31578515.1075844794849.JavaMail.evans@thyme>,1018,141,Afternoon
<9654584.1075844794884.JavaMail.evans@thyme>,691,100,Afternoon
<28925935.1075844794907.JavaMail.evans@thyme>,1050,144,Morning
<21591560.1075844794945.JavaMail.evans@thyme>,2456,355,Morning
<31731945.1075844794968.JavaMail.evans@thyme>,521,83,Morning
<4663432.1075844794992.JavaMail.evans@thyme>,990,140,Night
<28715545.1075844795016.JavaMail.evans@thyme>,1530,218,Afternoon
<8781926.1075844795061.JavaMail.evans@thyme>,9452,1501,Afternoon
<25444717.1075844795195.JavaMail.evans@thyme>,1347,186,Afternoon
<31683187.1075844795221.JavaMail.evans@thyme>,429,60,Evening
<24051677.1075844795277.JavaMail.evans@thyme>,796,126,Afternoon
<6304515.1075844795300.JavaMail.evans@thyme>,1481,202,Morning
<28649183.1075844795324.JavaMail.evans@thyme>,295,50,Morning
<726270.1075844795348.JavaMail.evans@thyme>,933,130,Morning
<26168695.1075844795382.JavaMail.evans@thyme>,702,94,Night
<19322623.1075844795408.JavaMail.evans@thyme>,1005,139,Night
<15535430.1075844795432.JavaMail.evans@thyme>,388,64,Afternoon
<16939103.1075844795457.JavaMail.evans@thyme>,275,51,Afternoon
<19704216.1075844795480.JavaMail.evans@thyme>,1181,180,Afternoon
<20069058.1075844795504.JavaMail.evans@thyme>,636,109,Afternoon
<11510912.1075844795529.JavaMail.evans@thyme>,7651,1148,Morning
<22614138.1075844795642.JavaMail.evans@thyme>,1044,145,Morning
<4774157.1075844795678.JavaMail.evans@thyme>,314,52,Morning
<10614288.1075844795701.JavaMail.evans@thyme>,538,86,Night
<18990067.1075844795726.JavaMail.evans@thyme>,7391,1114,Afternoon
<29855041.1075844795835.JavaMail.evans@thyme>,1791,254,Afternoon
<702657.1075844795858.JavaMail.evans@thyme>,2069,334,Morning
<31950835.1075844795882.JavaMail.evans@thyme>,993,146,Morning
<26110374.1075844795908.JavaMail.evans@thyme>,2233,385,Morning
<12206143.1075844795936.JavaMail.evans@thyme>,13459,2028,Morning
<30415548.1075844796114.JavaMail.evans@thyme>,1194,174,Morning
<25904688.1075844796165.JavaMail.evans@thyme>,707,111,Afternoon
<11347248.1075844796188.JavaMail.evans@thyme>,407,68,Afternoon
<23365683.1075844796212.JavaMail.evans@thyme>,3846,578,Afternoon
<19526647.1075844796238.JavaMail.evans@thyme>,1878,273,Afternoon
<22011584.1075844796283.JavaMail.evans@thyme>,1175,173,Afternoon
<11086750.1075844796321.JavaMail.evans@thyme>,5115,793,Afternoon
<7258520.1075844796413.JavaMail.evans@thyme>,18258,2995,Afternoon
<23598769.1075844796644.JavaMail.evans@thyme>,1062,146,Morning
<11139233.1075844796679.JavaMail.evans@thyme>,1605,246,Morning
<16926645.1075844796702.JavaMail.evans@thyme>,1353,212,Morning
<11662594.1075844796726.JavaMail.evans@thyme>,985,155,Afternoon
<21796681.1075844796750.JavaMail.evans@thyme>,113,18,Morning
<23094623.1075844796773.JavaMail.evans@thyme>,624,104,Morning
<27216886.1075844796797.JavaMail.evans@thyme>,1736,292,Afternoon
<20193544.1075844796823.JavaMail.evans@thyme>,1148,156,Morning
<23369968.1075844796848.JavaMail.evans@thyme>,52,10,Afternoon
<24433677.1075844796871.JavaMail.evans@thyme>,1257,178,Afternoon
<17673602.1075844796908.JavaMail.evans@thyme>,329,37,Afternoon
<16412382.1075844796932.JavaMail.evans@thyme>,732,128,Morning
<25477826.1075844796955.JavaMail.evans@thyme>,724,98,Morning
<17728422.1075844796978.JavaMail.evans@thyme>,145,24,Morning
<31794843.1075844797003.JavaMail.evans@thyme>,1471,228,Morning
<21597212.1075844797028.JavaMail.evans@thyme>,1012,170,Morning
<26058662.1075844797064.JavaMail.evans@thyme>,114,18,Morning
<15487286.1075844797089.JavaMail.evans@thyme>,4878,574,Afternoon
<13103443.1075844797112.JavaMail.evans@thyme>,239,37,Afternoon
<11839366.1075844797136.JavaMail.evans@thyme>,3347,412,Afternoon
<6454512.1075844797160.JavaMail.evans@thyme>,204,36,Afternoon
<33060323.1075844797183.JavaMail.evans@thyme>,1825,243,Afternoon
<17018623.1075844797209.JavaMail.evans@thyme>,2611,363,Afternoon
<14019576.1075844797233.JavaMail.evans@thyme>,1918,274,Afternoon
<7802942.1075844797279.JavaMail.evans@thyme>,0,0,Afternoon
<13327574.1075844797302.JavaMail.evans@thyme>,849,132,Afternoon
<20714802.1075844797325.JavaMail.evans@thyme>,562,80,Afternoon
<26450890.1075844797349.JavaMail.evans@thyme>,1858,267,Afternoon
<31008532.1075844797373.JavaMail.evans@thyme>,1286,197,Afternoon
<26519952.1075844797396.JavaMail.evans@thyme>,1148,183,Morning
<21247906.1075844797446.JavaMail.evans@thyme>,29,7,Morning
<27301993.1075844797470.JavaMail.evans@thyme>,404,74,Morning
<7753670.1075844797494.JavaMail.evans@thyme>,1055,173,Morning
<24085687.1075844797517.JavaMail.evans@thyme>,393,47,Morning
<7486554.1075844797540.JavaMail.evans@thyme>,350,62,Morning
<19064747.1075844797587.JavaMail.evans@thyme>,1612,226,Morning
<9941789.1075844797632.JavaMail.evans@thyme>,2677,383,Morning
<24136912.1075844797702.JavaMail.evans@thyme>,2973,262,Morning
<29565380.1075844797726.JavaMail.evans@thyme>,1551,214,Morning
<24212091.1075863629824.JavaMail.evans@thyme>,213,41,Evening
<32117825.1075844513504.JavaMail.evans@thyme>,961,154,Afternoon
<22851473.1075844514431.JavaMail.evans@thyme>,2146,333,Night
<32707548.1075844830727.JavaMail.evans@thyme>,1807,314,Afternoon
<5522096.1075844515198.JavaMail.evans@thyme>,2018,212,Evening
<31876165.1075844515220.JavaMail.evans@thyme>,1707,194,Afternoon
<5990361.1075844515824.JavaMail.evans@thyme>,2037,315,Morning
<6691641.1075844517193.JavaMail.evans@thyme>,145,26,Evening
<25510283.1075844517216.JavaMail.evans@thyme>,580,94,Evening
<26349179.1075844517242.JavaMail.evans@thyme>,2370,398,Night
<32816756.1075844517265.JavaMail.evans@thyme>,1903,278,Afternoon
<17035584.1075844517287.JavaMail.evans@thyme>,144,25,Morning
<30646597.1075844517309.JavaMail.evans@thyme>,173,30,Afternoon
<31950751.1075844517528.JavaMail.evans@thyme>,610,104,Morning
<24702525.1075844517550.JavaMail.evans@thyme>,72,12,Morning
<6364913.1075844517572.JavaMail.evans@thyme>,86,16,Morning
<14431260.1075844549389.JavaMail.evans@thyme>,714,104,Morning
<14761103.1075844549412.JavaMail.evans@thyme>,413,70,Morning
<21943248.1075844549436.JavaMail.evans@thyme>,3468,529,Morning
<3412973.1075844549458.JavaMail.evans@thyme>,1278,195,Morning
<3567563.1075844517594.JavaMail.evans@thyme>,31,7,Morning
<17315313.1075844549480.JavaMail.evans@thyme>,213,38,Morning
<880141.1075844549503.JavaMail.evans@thyme>,451,65,Morning
<28593632.1075844549525.JavaMail.evans@thyme>,431,69,Morning
<6601032.1075844549551.JavaMail.evans@thyme>,2403,368,Morning
<12600824.1075844549574.JavaMail.evans@thyme>,61,11,Morning
<20037905.1075844549597.JavaMail.evans@thyme>,930,133,Morning
<24805696.1075844549619.JavaMail.evans@thyme>,609,97,Evening
<29076000.1075844549642.JavaMail.evans@thyme>,119,20,Evening
<27151616.1075844549666.JavaMail.evans@thyme>,1246,189,Evening
<30502949.1075844549688.JavaMail.evans@thyme>,522,70,Morning
<18461439.1075844549710.JavaMail.evans@thyme>,235,42,Afternoon
<3583743.1075844549732.JavaMail.evans@thyme>,69,13,Afternoon
<1764502.1075844549755.JavaMail.evans@thyme>,216,33,Evening
<27423247.1075844549779.JavaMail.evans@thyme>,593,104,Morning
<32396639.1075844549807.JavaMail.evans@thyme>,13633,2043,Morning
<2548589.1075844549832.JavaMail.evans@thyme>,1529,240,Morning
<18688777.1075844549856.JavaMail.evans@thyme>,1049,157,Morning
<32792453.1075844549880.JavaMail.evans@thyme>,133,22,Morning
<11213540.1075844549902.JavaMail.evans@thyme>,131,21,Morning
<24288310.1075844549924.JavaMail.evans@thyme>,160,28,Morning
<23970534.1075844549947.JavaMail.evans@thyme>,1211,217,Morning
<18254796.1075844549971.JavaMail.evans@thyme>,2724,407,Afternoon
<20188152.1075844549995.JavaMail.evans@thyme>,657,84,Afternoon
<33422000.1075844550017.JavaMail.evans@thyme>,73,12,Afternoon
<22370197.1075844550040.JavaMail.evans@thyme>,2578,378,Morning
<32048965.1075844550066.JavaMail.evans@thyme>,3178,483,Morning
<31215955.1075844550093.JavaMail.evans@thyme>,1319,210,Morning
<23023951.1075844550115.JavaMail.evans@thyme>,558,94,Morning
<13850569.1075844550138.JavaMail.evans@thyme>,1128,152,Morning
<19431112.1075844550162.JavaMail.evans@thyme>,3451,502,Afternoon
<26978079.1075844550185.JavaMail.evans@thyme>,232,34,Afternoon
<33089567.1075844550207.JavaMail.evans@thyme>,286,50,Afternoon
<5212879.1075844550230.JavaMail.evans@thyme>,916,151,Afternoon
<2237805.1075844550256.JavaMail.evans@thyme>,3392,493,Evening
<29829539.1075844550279.JavaMail.evans@thyme>,611,82,Morning
<8301572.1075844550302.JavaMail.evans@thyme>,336,57,Morning
<5204755.1075844550324.JavaMail.evans@thyme>,477,77,Morning
<33477775.1075844550348.JavaMail.evans@thyme>,1012,83,Morning
<20257051.1075844550371.JavaMail.evans@thyme>,1517,218,Morning
<17004212.1075844550394.JavaMail.evans@thyme>,2115,318,Afternoon
<6698337.1075844550417.JavaMail.evans@thyme>,2459,368,Evening
<3838004.1075844550440.JavaMail.evans@thyme>,425,80,Morning
<13723094.1075844550465.JavaMail.evans@thyme>,1370,208,Morning
<24445323.1075844550487.JavaMail.evans@thyme>,116,20,Morning
<12084221.1075844550509.JavaMail.evans@thyme>,285,50,Morning
<28092057.1075844550532.JavaMail.evans@thyme>,245,45,Morning
<32353958.1075844550554.JavaMail.evans@thyme>,68,11,Morning
<23401799.1075844550577.JavaMail.evans@thyme>,226,35,Morning
<22541918.1075844550600.JavaMail.evans@thyme>,1305,201,Morning
<32479772.1075844550623.JavaMail.evans@thyme>,2636,412,Morning
<24042663.1075844550650.JavaMail.evans@thyme>,6056,989,Morning
<22568660.1075844550673.JavaMail.evans@thyme>,39,8,Afternoon
<12183124.1075844550696.JavaMail.evans@thyme>,1336,230,Afternoon
<12626351.1075844550718.JavaMail.evans@thyme>,304,54,Morning
<12862316.1075844550740.JavaMail.evans@thyme>,84,15,Afternoon
<19303097.1075844550763.JavaMail.evans@thyme>,438,72,Afternoon
<22909156.1075844550786.JavaMail.evans@thyme>,316,56,Afternoon
